artist,artistLabel,sitelinks
http://www.wikidata.org/entity/Q353099,Jonas Kullhammar,6
http://www.wikidata.org/entity/Q1453276,Fredrik Ljungkvist,6
http://www.wikidata.org/entity/Q2440389,Tomas Franck,6
http://www.wikidata.org/entity/Q4353064,Bo Sundström,6
http://www.wikidata.org/entity/Q16633234,Gustav Lundgren,6
http://www.wikidata.org/entity/Q4583327,Staffan William-Olsson,6
http://www.wikidata.org/entity/Q4976755,Ida Sand,6
http://www.wikidata.org/entity/Q5780565,Zilas Görling,6
http://www.wikidata.org/entity/Q2960096,Charles Redland,6
http://www.wikidata.org/entity/Q64618436,Karin Langebo,6
http://www.wikidata.org/entity/Q4951174,Britta Gröndahl,6
http://www.wikidata.org/entity/Q2729426,Loney dear,6
http://www.wikidata.org/entity/Q5572411,Joel Berglund,6
http://www.wikidata.org/entity/Q4804497,Asha Ali,6
http://www.wikidata.org/entity/Q4346201,Sven Scholander,6
http://www.wikidata.org/entity/Q3375551,Eva Eastwood,6
http://www.wikidata.org/entity/Q4993217,Jonathan Johansson,6
http://www.wikidata.org/entity/Q4579229,Stefan Sundström,6
http://www.wikidata.org/entity/Q3325430,Dr. Matt Destruction,6
http://www.wikidata.org/entity/Q3429468,Nils Bolander,6
http://www.wikidata.org/entity/Q4356835,Jan Håkan Åberg,6
http://www.wikidata.org/entity/Q3429442,Edvard Evers,6
http://www.wikidata.org/entity/Q1673538,Isabel Edvardsson,6
http://www.wikidata.org/entity/Q1781808,Harry Brandelius,6
http://www.wikidata.org/entity/Q16733732,Linnea Olsson,6
http://www.wikidata.org/entity/Q5735504,Herbert Sandberg,6
http://www.wikidata.org/entity/Q28047160,Adam Grahn,6
http://www.wikidata.org/entity/Q1405923,Ferdinand Zellbell den yngre,6
http://www.wikidata.org/entity/Q95363,Franziska Stading,6
http://www.wikidata.org/entity/Q434506,Justina Casagli,6
http://www.wikidata.org/entity/Q530452,Lisa Larsson,6
http://www.wikidata.org/entity/Q4916301,Birgitta Svendén,6
http://www.wikidata.org/entity/Q4938609,Leocadi Bergnéhr-Fossmo,6
http://www.wikidata.org/entity/Q4948585,Elisabeth Forsselius,6
http://www.wikidata.org/entity/Q4949249,Wilhelmina Fundin,6
http://www.wikidata.org/entity/Q3292377,Marie Baptiste,6
http://www.wikidata.org/entity/Q3377488,Sven-Olof Sandberg,6
http://www.wikidata.org/entity/Q5969896,Kjell Lönnå,6
http://www.wikidata.org/entity/Q530385,Gustaf Sjökvist,6
http://www.wikidata.org/entity/Q1329502,Elin Rombo,6
http://www.wikidata.org/entity/Q4949748,Mathilda Gelhaar,6
http://www.wikidata.org/entity/Q4950155,Elna Gistedt,6
http://www.wikidata.org/entity/Q4953806,Brita Hertzberg,6
http://www.wikidata.org/entity/Q4957567,Matilda Jungstedt,6
http://www.wikidata.org/entity/Q4960076,Carolina Kuhlman,6
http://www.wikidata.org/entity/Q4353724,Johanna von Schoultz,6
http://www.wikidata.org/entity/Q4975508,Margit Rosengren,6
